Policy,Utility,Lower Bound,Upper Bound
"(2, 3, 3, -1, 3, nan, 3, -1, 0, 3, 1, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.0443952004, -1.0, -0.04, -0.04, -0.07947664415968, -0.8471397167515521]",2.5339360767731285,2.8169784958298267
"(0, 0, 2, -1, 1, nan, 0, -1, 3, 3, 2, 0)","[-0.04, -0.04, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.07516160320000001, -0.04, -0.0763632004, -0.1399]",1.670971252824169,2.5843391092345263
"(2, 0, 3, -1, 3, nan, 0, -1, 0, 1, 3, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.07548064415968, -1.0, -0.0443952004, -0.04, -0.043996, -0.8435952004]",2.336854622445327,4.0529360060001585
"(2, 3, 3, -1, 3, nan, 2, -1, 1, 2, 3, 3)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.071968, -1.0, -0.07516160320000001, -0.10006915327744001, -0.0471896032, -0.04471424135968]",1.0838776021389092,2.6397277088626607
"(0, 2, 2, -1, 1, nan, 0, -1, 1, 0, 1, 3)","[-0.04, -0.04, -0.04, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.04443508051996, -0.043996, -0.1399]",1.5277386389744199,2.008966630066685
"(2, 3, 2, -1, 0, nan, 2, -1, 2, 2, 0, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.07548064415968, -1.0, -0.0443952004, -0.04443508051996, -0.08305303270310407, -0.1399]",0.9582733101196942,1.0199305421976135
"(2, 1, 3, -1, 2, nan, 1, -1, 3, 0, 0, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.043996, -0.0763632004, -0.8468286837199601]",1.0300972788673564,1.0909174526147254
"(3, 3, 3, -1, 2, nan, 2, -1, 3, 1, 0, 2)","[-0.04, -0.071968, -0.04, 1.0, -0.04, 0.0, -0.043996, -1.0, -0.043996, -0.0443952004, -0.07959668371996001, -0.1399]",1.998694460909637,3.3630094467851372
"(1, 0, 0, -1, 0, nan, 1, -1, 3, 2, 0, 1)","[-0.04, -0.04, -0.04, 1.0, -0.04, 0.0, -0.04, -1.0, -0.043996, -0.07516160320000001, -0.07947664415968, -0.047939716751552036]",1.4276990068485595,1.8279204630250891
"(3, 2, 3, -1, 0, nan, 3, -1, 2, 3, 1, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04443508051996, -1.0, -0.0471896032, -0.04471424135968, -0.07997946906338407, -0.20381959167545657]",2.251463001431808,3.4097492231166955
"(2, 0, 2, -1, 3, nan, 3, -1, 2, 2, 1, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.071968, 0.0, -0.043996, -1.0, -0.04, -0.04, -0.0763632004, -0.04762868371996]",2.17277396562049,2.5159189531688595
"(2, 1, 1, -1, 3, nan, 2, -1, 1, 2, 0, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.04, -0.043996, -0.079600667743944, -0.047952106707620006]",0.5198022549238949,0.6378289699209314
"(2, 0, 2, -1, 0, nan, 2, -1, 2, 3, 3, 3)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.04443508051996, -0.07640706454394401, -0.047633065747940004]",1.460636269367122,1.8806040468432634
"(3, 0, 3, -1, 0, nan, 0, -1, 0, 2, 1, 2)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.04, -0.043996, -0.1399]",2.2633474173502717,2.3960632569817584
"(0, 2, 1, -1, 2, nan, 0, -1, 0, 0, 1, 1)","[-0.04, -0.043996, -0.04, 1.0, -0.071968, 0.0, -0.071968, -1.0, -0.0975168256, -0.04974193087744, -0.08694335435725006, -0.048685641100289286]",2.1531717058216806,3.0924196406736955
"(1, 1, 2, -1, 3, nan, 0, -1, 1, 0, 2, 0)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.04, 0.0, -0.10006915327744001, -1.0, -0.071968, -0.0471896032, -0.08771083928985626, -0.20999850276045315]",1.638689410403712,2.0678720925577783
"(0, 3, 3, -1, 3, nan, 1, -1, 3, 3, 2, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.0443952004, -0.04443508051996, -0.044439064543944, -0.8436394625479401]",1.276883381327241,1.3125783888458786
"(2, 2, 2, -1, 1, nan, 3, -1, 2, 3, 3, 0)","[-0.04, -0.04, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.0443952004, -0.04, -0.043996, -0.17506160320000003]",1.5857736751406273,3.6928882242957677
"(1, 3, 0, -1, 1, nan, 0, -1, 0, 0, 0, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.04, -0.04, -0.044439064543944, -0.8436394625479401]",2.441675684695721,2.6900587429942977
"(2, 0, 1, -1, 1, nan, 2, -1, 3, 1, 3, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.07516160320000001, -1.0, -0.07516160320000001, -0.04750864415968, -0.10481526682899206, -0.8496710451562164]",0.8400593700828136,1.0703354917134398
"(0, 2, 3, -1, 0, nan, 3, -1, 1, 2, 2, 1)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.07548064415968, -0.043996, -0.1399]",1.4768552187094193,2.114853653673647
"(2, 0, 1, -1, 3, nan, 0, -1, 2, 2, 2, 1)","[-0.04, -0.043996, -0.04, 1.0, -0.071968, 0.0, -0.043996, -1.0, -0.0471896032, -0.04471424135968, -0.044466952711832035, -0.17543798860729617]",2.0898138414639624,2.256244920152296
"(2, 3, 2, -1, 0, nan, 3, -1, 3, 0, 3, 0)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.10006915327744001, -1.0, -0.04, -0.043996, -0.0443952004, -0.17538064415968002]",0.2257163264874602,0.23903524957139125
"(0, 3, 1, -1, 3, nan, 2, -1, 1, 1, 3, 0)","[-0.04, -0.04, -0.043996, 1.0, -0.071968, 0.0, -0.0443952004, -1.0, -0.0471896032, -0.04471424135968, -0.04443508051996, -0.8436390645439441]",2.3682748504443882,3.526266895483766
"(3, 1, 3, -1, 0, nan, 3, -1, 1, 1, 0, 0)","[-0.04, -0.04, -0.071968, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.07548064415968, -0.043996, -0.8435952004]",1.9134075906991426,2.2414175544586947
"(0, 0, 3, -1, 1, nan, 2, -1, 3, 0, 1, 1)","[-0.04, -0.071968, -0.04, 1.0, -0.071968, 0.0, -0.043996, -1.0, -0.0471896032, -0.07771393087744, -0.08292522489465626, -0.8474842299669763]",1.9996497823999715,2.676025072482258
"(3, 1, 1, -1, 1, nan, 1, -1, 3, 3, 3, 0)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.0443952004, -0.04443508051996, -0.07950851635155204, -0.2034432062681604]",1.3420712919901703,2.3902162949015917
"(0, 0, 2, -1, 3, nan, 0, -1, 2, 1, 0, 3)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04974193087744, -1.0, -0.0443952004, -0.04, -0.04496921889465626, -0.8436924249675762]",1.579673799208017,2.0220852487875765
"(0, 1, 2, -1, 2, nan, 3, -1, 1, 3, 2, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.07548064415968, -1.0, -0.04, -0.071968, -0.10751373401241626, -0.1399]",0.6619538966278141,0.754590432357503
"(0, 2, 0, -1, 2, nan, 2, -1, 3, 2, 2, 0)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.04, 0.0, -0.04471424135968, -1.0, -0.043996, -0.04, -0.043996, -0.1399]",0.6566621639375307,0.746520008608858
"(3, 1, 1, -1, 1, nan, 0, -1, 3, 0, 1, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.04, -1.0, -0.043996, -0.0443952004, -0.04443508051996, -0.8436390645439441]",1.2362169733965234,1.5310459298027257
"(0, 1, 1, -1, 3, nan, 1, -1, 2, 0, 3, 1)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.11793544701952, -1.0, -0.0443952004, -0.04443508051996, -0.08729426750880208, -0.8479206973241293]",1.408809823709971,2.372524330143581
"(3, 3, 2, -1, 2, nan, 2, -1, 1, 0, 2, 2)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04974193087744, -1.0, -0.04, -0.043996, -0.04496921889465626, -0.1758393997406093]",1.9571969133522684,2.3672343346577702
"(3, 3, 1, -1, 3, nan, 3, -1, 0, 0, 3, 0)","[-0.04, -0.04, -0.043996, 1.0, -0.04, 0.0, -0.04, -1.0, -0.043996, -0.0443952004, -0.04443508051996, -0.044439064543944]",0.6597286102965285,0.7443259069932906
"(1, 3, 0, -1, 3, nan, 1, -1, 0, 3, 1, 3)","[-0.04, -0.04, -0.071968, 1.0, -0.043996, 0.0, -0.0471896032, -1.0, -0.07516160320000001, -0.04750864415968, -0.04471424135968, -0.8436669527118321]",1.9627106270256023,2.6408457904652853
"(0, 0, 2, -1, 1, nan, 3, -1, 2, 3, 3, 3)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.0443952004, -1.0, -0.07516160320000001, -0.04, -0.07640308051996, -0.1399]",1.7577130203632627,2.3977464612787696
"(1, 1, 1, -1, 1, nan, 2, -1, 0, 3, 2, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.04, -0.04, -0.044439064543944, -0.1399]",2.3007906981807844,2.338653801325695
"(2, 0, 3, -1, 2, nan, 1, -1, 3, 3, 2, 3)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.07516160320000001, -0.04, -0.043996, -0.1399]",1.0441823643016004,1.343349376032911
"(0, 0, 1, -1, 1, nan, 1, -1, 3, 3, 2, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.043996, -1.0, -0.043996, -0.04, -0.043996, -0.1399]",1.9293484204586508,5.4402485443605375
"(2, 0, 1, -1, 3, nan, 0, -1, 2, 2, 2, 0)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.04750864415968, -1.0, -0.0443952004, -0.04, -0.043996, -0.0443952004]",0.7509076638498768,1.457006168417319
"(2, 0, 0, -1, 0, nan, 0, -1, 1, 1, 3, 2)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.10006915327744001, -1.0, -0.04, -0.043996, -0.0443952004, -0.8436350805199602]",0.37246440681294374,0.3833631433144204
"(2, 1, 3, -1, 0, nan, 0, -1, 1, 0, 3, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.07548064415968, -1.0, -0.0471896032, -0.07771393087744, -0.047540516351552035, -0.04474929758352005]",1.8472314675665127,2.1509507979254336
"(2, 1, 1, -1, 0, nan, 3, -1, 1, 1, 1, 3)","[-0.04, -0.071968, -0.04, 1.0, -0.071968, 0.0, -0.071968, -1.0, -0.0471896032, -0.04471424135968, -0.0471896032, -0.17761393087744]",1.9049050275706252,2.58114761354121
"(0, 2, 1, -1, 0, nan, 3, -1, 3, 3, 3, 3)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.071968, 0.0, -0.04974193087744, -1.0, -0.0471896032, -0.07771393087744, -0.1070781924519063, -0.1399]",1.8998401450835591,2.5990831914555983
"(2, 3, 3, -1, 3, nan, 0, -1, 2, 3, 2, 1)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.071968, 0.0, -0.04750864415968, -1.0, -0.0471896032, -0.04, -0.04474611355155203, -0.1399]",2.32726596540077,6.14357903420218
"(2, 0, 1, -1, 2, nan, 3, -1, 2, 0, 3, 0)","[-0.04, -0.04, -0.04, 1.0, -0.043996, 0.0, -0.071968, -1.0, -0.04, -0.04, -0.043996, -0.17506160320000003]",1.8108712384010892,2.617491905767354
"(2, 3, 3, -1, 3, nan, 1, -1, 0, 0, 0, 3)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.04, 0.0, -0.04750864415968, -1.0, -0.04, -0.043996, -0.04474611355155203, -0.8436701367438002]",2.1027921595847814,2.6297062326520537
"(0, 0, 0, -1, 3, nan, 1, -1, 3, 2, 2, 3)","[-0.04, -0.04, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.07516160320000001, -0.04750864415968, -0.07990771675155203, -0.1399]",1.4836715962745688,2.3681567118104745
"(0, 3, 3, -1, 2, nan, 0, -1, 2, 3, 0, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.04443508051996, -1.0, -0.0443952004, -0.04443508051996, -0.044439064543944, -0.1399]",1.3450461786075116,1.580971941966015
"(2, 1, 2, -1, 3, nan, 0, -1, 2, 3, 1, 2)","[-0.04, -0.04, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.04, -0.04, -0.1015128256, -0.1399]",2.8655743630857944,3.15134065329568
"(3, 2, 2, -1, 2, nan, 0, -1, 1, 3, 0, 3)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.04, -0.04, -0.07973162169465625, -0.04796518900729616]",2.284933143124658,2.671784979014816
"(1, 1, 0, -1, 1, nan, 1, -1, 1, 0, 3, 0)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.07548064415968, -1.0, -0.043996, -0.04, -0.10432013081241626, -0.1399]",0.6608519864695606,0.745146994282311
"(2, 0, 3, -1, 3, nan, 2, -1, 0, 2, 1, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.04471424135968, -1.0, -0.0443952004, -0.04443508051996, -0.044466952711832035, -0.8436422485759122]",0.0,-8.480337627787904e-16
"(1, 0, 3, -1, 2, nan, 0, -1, 1, 2, 3, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.07516160320000001, -0.04750864415968, -0.08196490841241627, -0.2054063548032031]",1.3351893652118039,2.7266926946941332
"(0, 1, 3, -1, 3, nan, 2, -1, 0, 0, 2, 1)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.043996, -0.0443952004, -0.0471896032, -0.04471424135968]",0.6636173276679423,0.7458240897268343
"(0, 1, 1, -1, 2, nan, 1, -1, 2, 3, 1, 1)","[-0.04, -0.071968, -0.04, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.07516160320000001, -0.04750864415968, -0.04474611355155203, -0.1756610939504004]",1.5756917887359052,2.398964716830881
"(0, 0, 1, -1, 2, nan, 1, -1, 0, 2, 1, 1)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.04, 0.0, -0.04974193087744, -1.0, -0.04, -0.04, -0.07693721889465627, -0.2013882253406093]",2.0040247515975733,2.4071599770786687
"(3, 1, 1, -1, 2, nan, 0, -1, 2, 3, 0, 3)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.04, 0.0, -0.04750864415968, -1.0, -0.071968, -0.0471896032, -0.08246004442899203, -0.20580206750765043]",1.489347680272001,1.883856730456507
"(0, 2, 0, -1, 2, nan, 1, -1, 1, 2, 0, 2)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.04, 0.0, -0.11793544701952, -1.0, -0.04, -0.04, -0.13825000925800038, -0.1399]",2.75381555016825,2.9191001163218435
"(1, 0, 3, -1, 2, nan, 0, -1, 1, 0, 2, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.04443508051996, -1.0, -0.043996, -0.0443952004, -0.07994759687151204, -0.04798676492746405]",0.6643138517072934,0.749007656835498
"(3, 3, 1, -1, 2, nan, 1, -1, 1, 2, 3, 0)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.043996, -0.0443952004, -0.04443508051996, -0.1399]",0.6622974489791972,0.7533835471110374
"(2, 0, 2, -1, 2, nan, 0, -1, 0, 2, 0, 2)","[-0.04, -0.04, -0.071968, 1.0, -0.04, 0.0, -0.0471896032, -1.0, -0.043996, -0.0443952004, -0.04471424135968, -0.8436669527118321]",0.6646829862973543,0.7437070492203994
"(3, 3, 2, -1, 1, nan, 1, -1, 2, 1, 1, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.07548064415968, -1.0, -0.071968, -0.0471896032, -0.10503837217209627, -0.05049333337999242]",1.5549238372594216,1.8042927323212432
"(1, 2, 3, -1, 2, nan, 2, -1, 0, 2, 3, 1)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.0443952004, -1.0, -0.04, -0.071968, -0.10195190611996, -0.1399]",0.6654755512973733,0.7466245968660978
"(3, 2, 2, -1, 2, nan, 0, -1, 0, 1, 1, 2)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.04, -1.0, -0.071968, -0.0471896032, -0.043996, -0.17506160320000003]",1.734912735160329,2.2147251542066853
"(2, 1, 1, -1, 2, nan, 0, -1, 3, 3, 2, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.04, 0.0, -0.07548064415968, -1.0, -0.071968, -0.0975168256, -0.12547596337107203, -0.0525350487407701]",1.4336593659723658,1.825322982292674
"(0, 2, 1, -1, 1, nan, 2, -1, 0, 0, 1, 0)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.04, 0.0, -0.11793544701952, -1.0, -0.043996, -0.04, -0.043996, -0.17506160320000003]",1.237592734964677,9.689153697263384
"(0, 1, 2, -1, 3, nan, 0, -1, 0, 0, 2, 2)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.07516160320000001, -0.04750864415968, -0.08196490841241627, -0.8473882943504004]",1.684476169993651,2.2267922202218142
"(1, 0, 1, -1, 2, nan, 0, -1, 1, 2, 1, 2)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.07516160320000001, -0.04750864415968, -0.04474611355155203, -0.04447013674380005]",1.6019611661386626,2.1950087280042005
"(0, 1, 2, -1, 3, nan, 1, -1, 1, 3, 3, 0)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.04, 0.0, -0.10006915327744001, -1.0, -0.043996, -0.0443952004, -0.08547755257209627, -0.04853920750195242]",0.6553288971406613,0.7423626852729986
"(1, 3, 3, -1, 0, nan, 0, -1, 0, 2, 0, 2)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.04471424135968, -1.0, -0.0443952004, -0.04, -0.044466952711832035, -0.8436422485759122]",1.8170717300237464,2.082342306358088
"(0, 2, 3, -1, 2, nan, 0, -1, 1, 0, 0, 2)","[-0.04, -0.04, -0.04, 1.0, -0.071968, 0.0, -0.071968, -1.0, -0.0975168256, -0.04974193087744, -0.10248604449465626, -0.05023835584501616]",1.051519657882708,1.6384436368945658
"(2, 0, 3, -1, 0, nan, 2, -1, 2, 3, 0, 3)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.071968, -1.0, -0.043996, -0.0443952004, -0.10195190611996, -0.05018499542138401]",0.6642662266756717,0.7419119927693767
"(3, 1, 1, -1, 2, nan, 2, -1, 0, 3, 0, 3)","[-0.04, -0.043996, -0.04, 1.0, -0.071968, 0.0, -0.04, -1.0, -0.04, -0.04, -0.075964, -0.1399]",2.52857729670201,3.082124110664013
"(0, 2, 1, -1, 3, nan, 2, -1, 0, 3, 3, 2)","[-0.04, -0.071968, -0.0975168256, 1.0, -0.04, 0.0, -0.04, -1.0, -0.071968, -0.04, -0.075964, -0.1399]",2.433142044578723,3.283089825992065
"(3, 0, 0, -1, 0, nan, 3, -1, 3, 1, 3, 1)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.07516160320000001, -0.04, -0.043996, -0.0443952004]",2.0395664786705794,3.300337043790396
"(2, 0, 0, -1, 0, nan, 0, -1, 2, 0, 1, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.04443508051996, -1.0, -0.0471896032, -0.07771393087744, -0.044439064543944, -0.17541570038352006]",2.0270026102097782,2.5897046096667946
"(0, 1, 0, -1, 1, nan, 1, -1, 1, 1, 1, 3)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.071968, 0.0, -0.07548064415968, -1.0, -0.04, -0.043996, -0.08270211955155204, -0.2059955339456004]",1.4571667930569834,1.8454861660684478
"(2, 2, 1, -1, 2, nan, 1, -1, 3, 0, 0, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.04471424135968, -1.0, -0.0443952004, -0.07548064415968, -0.10479108352424829, -0.1399]",0.904208903916484,0.9509822176812156
"(3, 0, 1, -1, 3, nan, 0, -1, 1, 0, 3, 0)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.04, 0.0, -0.04750864415968, -1.0, -0.043996, -0.0443952004, -0.08240398893237626, -0.20575726795475513]",1.594472883380614,2.2067746468798486
"(2, 1, 3, -1, 0, nan, 1, -1, 3, 0, 2, 1)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.10006915327744001, -1.0, -0.0443952004, -0.04443508051996, -0.04999690841241626, -0.8441946911504005]",1.667781972501973,1.9458598435716832
"(1, 3, 1, -1, 1, nan, 1, -1, 3, 0, 0, 1)","[-0.04, -0.071968, -0.04, 1.0, -0.071968, 0.0, -0.043996, -1.0, -0.0471896032, -0.04471424135968, -0.044466952711832035, -0.17543798860729617]",1.8425263501298725,2.6317423139554634
"(3, 0, 3, -1, 1, nan, 1, -1, 1, 2, 3, 0)","[-0.04, -0.04, -0.071968, 1.0, -0.043996, 0.0, -0.0471896032, -1.0, -0.0443952004, -0.04443508051996, -0.08215299542138402, -0.20555667394077012]",1.8487127773381637,2.3542345886858516
"(1, 1, 3, -1, 3, nan, 1, -1, 3, 2, 2, 1)","[-0.04, -0.043996, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.0443952004, -0.04443508051996, -0.0443952004, -0.8436350805199602]",1.0094686912515862,1.1835760657299046
"(3, 0, 1, -1, 3, nan, 0, -1, 2, 2, 3, 1)","[-0.04, -0.071968, -0.04, 1.0, -0.043996, 0.0, -0.043996, -1.0, -0.0443952004, -0.04443508051996, -0.044439064543944, -0.17541570038352006]",1.142813499999332,1.3899043753165774
"(3, 3, 2, -1, 1, nan, 2, -1, 2, 2, 2, 2)","[-0.04, -0.043996, -0.07516160320000001, 1.0, -0.043996, 0.0, -0.10006915327744001, -1.0, -0.04, -0.043996, -0.04999690841241626, -0.17985752920320308]",1.1715237772984548,1.2846611578695344
"(0, 3, 3, -1, 0, nan, 1, -1, 0, 2, 0, 1)","[-0.04, -0.04, -0.043996, 1.0, -0.043996, 0.0, -0.04, -1.0, -0.04, -0.043996, -0.0443952004, -0.04443508051996]",0.0,-1.0013280123414879e-15
"(2, 1, 2, -1, 1, nan, 0, -1, 2, 3, 0, 1)","[-0.04, -0.04, -0.04, 1.0, -0.071968, 0.0, -0.043996, -1.0, -0.0975168256, -0.04974193087744, -0.08013082209465626, -0.2039405530180493]",2.4417376748953927,2.9277279444089594
"(3, 1, 2, -1, 1, nan, 0, -1, 0, 3, 3, 2)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.04, -0.04, -0.10610497355725004, -0.22469909486695425]",2.8713824204905585,3.288573478584961
"(0, 0, 2, -1, 1, nan, 0, -1, 2, 1, 0, 1)","[-0.04, -0.071968, -0.0471896032, 1.0, -0.043996, 0.0, -0.07771393087744, -1.0, -0.07516160320000001, -0.04, -0.047763621694656255, -0.04477158580729616]",1.9727067912153755,2.679005357533068
"(2, 3, 1, -1, 2, nan, 1, -1, 1, 3, 1, 1)","[-0.04, -0.043996, -0.0443952004, 1.0, -0.043996, 0.0, -0.07548064415968, -1.0, -0.04, -0.071968, -0.10751373401241626, -0.2258249762227231]",0.6651364407859465,0.7434194434906837
"(0, 0, 3, -1, 2, nan, 2, -1, 0, 0, 3, 3)","[-0.04, -0.04, -0.071968, 1.0, -0.04, 0.0, -0.0471896032, -1.0, -0.043996, -0.04, -0.07668224135967999, -0.20118444729465626]",0.6619486836742613,0.7541796145594252
"(2, 2, 0, -1, 0, nan, 1, -1, 1, 1, 0, 1)","[-0.04, -0.043996, -0.04, 1.0, -0.04, 0.0, -0.04, -1.0, -0.071968, -0.0471896032, -0.043996, -0.1399]",1.9809292000079333,2.4737213035742727
